Date,ADANIENT,HINDALCO,JSWSTEEL,TATASTEEL,ADANIPORTS,APOLLOHOSP,CIPLA,DRREDDY,SUNPHARMA,ASIANPAINT,TITAN,AXISBANK,BAJFINANCE,BAJAJFINSV,HDFCBANK,HDFCLIFE,ICICIBANK,INDUSINDBK,KOTAKBANK,SBILIFE,SHRIRAMFIN,SBIN,BAJAJ_AUTO,EICHERMOT,HEROMOTOCO,M&M,MARUTI,TATAMOTORS,BEL,BPCL,COALINDIA,ONGC,RELIANCE,BHARTIARTL,BRITANNIA,HINDUNILVR,ITC,NESTLEIND,TATACONSUM,GRASIM,ULTRACEMCO,HCLTECH,INFY,TCS,TECHM,WIPRO,LT,NTPC,POWERGRID,TRENT
2023-08-18,2577.3999,439.5,787.09998,115.8,835.90002,4848.3501,1236.4,1174.89,1134.9,3163.55,3050.45,943.04999,6862.1001,1460.15,1590.75,625.95001,950.65002,1371.7,1750.8,1282.45,364.09,572.95001,4615.5498,3349.6001,2927.05,1552.65,9456.0498,615.79999,127.15,176.449995,227.45,175.3,1278.4,856.25,4535.0498,2554.75,416.88971229,2183.0,832.38546692,1783.820228,8214.8496,1173.7,1388.8,3367.1001,1210.8,205.850005,2641.95,215.14999,180.75,1974.0
2023-08-21,2639.75,449.39999,794.75,116.9,858.15002,4932.6499,1233.8,1182.17,1137.4,3182.3,3078.3,952.59998,7048.2002,1478.3,1589.5,625.15002,955.20001,1397.8,1760.35,1278.55,368.65,571.70001,4610.8501,3365.55,2931.5,1538.55,9438.7998,620.5,129.25,176.024995,230.10001,176.05,1260.0,871.95001,4510.5,2562.75,422.69492408,2203.435,838.263696,1801.20076,8219.2998,1179.25,1405.4,3401.6499,1218.85,207.300005,2662.25,218.8,185.4,1999.95
2023-08-22,2698.05,450.35001,795.20001,117.55,854.5,4919.6499,1221.0,1185.11,1137.55,3179.7,3075.6001,957.04999,7069.9502,1467.8,1582.7,635.84998,952.0,1401.15,1763.1,1286.75,369.01,568.5,4628.3999,3343.3999,2956.75,1550.5,9491.9004,620.20001,133.3,173.449995,230.75,176.14999,1259.69995,877.65002,4511.6499,2565.8,428.78332638,2202.5949,838.56006692,1798.61111,8203.5,1179.5,1403.75,3382.1499,1213.2,208.550005,2678.8,221.7,185.85,2027.85
2023-08-23,2530.3,461.25,797.90002,118.95,825.70001,4945.6001,1230.65,1190.67,1123.7,3168.8,3070.0,979.25,7116.4502,1470.1,1586.6,633.20001,966.84998,1401.0,1780.05,1300.25,370.44,576.90002,4660.75,3358.0,2951.75,1542.45,9600.9502,613.90002,133.39999,172.399995,230.89999,175.5,1261.1,868.15002,4512.4502,2574.05,425.19637568,2218.315,834.36133892,1790.493555,8161.8999,1182.5,1407.95,3398.25,1201.0,207.625,2717.6001,221.7,187.2000075,2050.95
2023-08-24,2539.55,456.5,787.90002,118.25,822.34998,4919.9502,1220.5,1181.43,1118.3,3225.6001,3061.2,981.34998,7137.4502,1468.6,1579.3,630.5,968.95001,1425.15,1780.95,1293.75,375.1,576.95001,4630.1499,3341.6499,2927.75,1542.2,9573.7002,610.95001,134.39999,175.625,229.25,173.10001,1239.9,869.45001,4542.7998,2581.25,425.6211284,2224.49,834.01558108,1770.971583,8211.4004,1171.25,1423.6,3387.75,1199.1,206.350005,2688.1499,220.85001,184.725,2069.05
2023-08-25,2495.75,450.0,773.15002,116.9,806.59998,4865.5,1209.4,1155.85,1106.3,3259.3,3067.2,983.09998,7211.5,1503.9,1561.5,628.29999,970.40002,1401.15,1778.85,1296.4,372.83,569.95001,4584.0498,3341.1499,2910.8999,1520.05,9505.7002,605.09998,133.39999,175.125,227.7,174.7,1234.17505,873.5,4525.7998,2563.55,418.49442386,2218.85,822.50610692,1769.178749,8071.4502,1153.95,1420.1,3381.3,1189.5,204.850005,2638.3999,217.89999,181.5,2014.0
2023-08-28,2472.45,446.29999,773.0,117.6,807.45001,4905.4502,1228.9,1155.18,1117.0,3259.7,3048.55,990.20001,7235.6001,1499.9,1577.75,627.34998,970.54999,1409.45,1790.35,1291.55,372.37,572.84998,4600.4502,3348.3501,2931.75,1549.25,9597.7002,602.40002,134.89999,177.649995,229.45,175.2,1221.875,870.34998,4510.9502,2555.7,416.65372807,2203.4449,831.64451492,1777.545308,8117.6499,1146.45,1415.65,3375.55,1184.75,204.024995,2695.3501,218.7,186.375,2005.75
2023-08-29,2506.45,456.04999,782.65002,119.55,823.54999,4878.3999,1229.75,1144.76,1111.6,3285.7,3079.3999,980.70001,7293.3501,1503.45,1590.3,634.90002,967.75,1400.15,1783.1,1297.2,374.45,574.84998,4664.5498,3355.3501,2988.1499,1560.85,9621.25,607.15002,134.55,178.399995,229.95,175.7,1210.17505,855.20001,4530.75,2526.1499,415.42662901,2206.3,828.137352,1794.627034,8199.7002,1157.55,1417.65,3376.1499,1198.0,204.050005,2718.95,221.10001,188.3624925,2049.3
2023-08-30,2513.1001,456.75,787.15002,122.1,818.70001,4874.5,1236.15,1129.95,1114.9,3294.7,3082.2,983.34998,7268.1001,1501.5,1578.7,637.04999,958.90002,1392.45,1774.9,1300.6,376.82,567.40002,4675.0,3405.75,2951.8501,1583.2,9796.4004,605.54999,134.55,175.975005,228.75,175.75,1209.025,857.75,4550.7998,2531.95,417.9752397,2219.85,838.11548584,1799.457726,8265.9502,1170.5,1435.15,3390.95,1197.2,203.600005,2709.0,220.39999,185.3250075,2062.55
2023-08-31,2419.25,459.85001,779.65002,122.9,792.20001,4814.1001,1257.6,1121.57,1111.6,3256.1001,3104.45,973.5,7163.0,1488.9,1571.45,644.75,958.75,1378.15,1758.75,1292.55,385.66,561.34998,4613.7998,3336.6001,2915.95,1575.4,10003.8,601.0,133.2,170.274995,230.05,174.14999,1203.5,856.40002,4467.75,2505.05,415.04905426,2198.64,824.28438184,1783.820228,8297.4502,1172.15,1435.45,3356.8,1201.95,204.199995,2702.7,220.3,183.4125,2048.6001
2023-09-01,2450.05,473.25,806.40002,127.05,799.5,4840.3501,1245.4,1115.71,1109.0,3259.55,3116.8,991.15002,7320.6001,1514.5,1574.7,641.34998,968.70001,1416.55,1771.1,1320.55,382.41,569.54999,4668.4502,3400.3999,2927.3999,1591.95,10331.25,611.20001,137.85001,172.100005,236.89999,181.75,1206.32495,865.95001,4484.3501,2504.8,416.32335016,2191.5551,833.96619416,1804.288418,8262.4004,1185.8,1443.85,3379.2,1228.05,208.175005,2702.1001,230.7,189.15,2063.1001
2023-09-04,2470.6001,486.64999,809.79999,131.75,801.04999,4824.8501,1238.85,1131.89,1108.9,3235.55,3100.3,982.25,7270.25,1510.1,1584.55,640.04999,967.34998,1421.8,1762.2,1328.35,378.78,575.54999,4637.1499,3434.1499,2942.8501,1576.4,10362.45,609.0,140.55,172.350005,247.8,182.95,1205.35,865.29999,4507.2002,2501.3999,412.97238369,2173.8199,835.84324292,1833.72078,8582.5498,1232.5,1465.1,3418.5,1256.75,217.050005,2711.1001,235.8,191.5499925,2031.4
2023-09-05,2494.05,486.10001,815.95001,131.7,804.95001,4984.5,1238.95,1115.78,1131.9,3223.3,3136.1499,981.45001,7345.1001,1510.45,1574.9,640.95001,968.40002,1423.75,1771.05,1309.45,382.7,573.0,4701.6001,3403.45,2935.3501,1571.15,10262.1,611.15002,139.7,175.100005,255.35001,183.10001,1211.80005,865.90002,4514.9502,2507.05,418.25843964,2195.4449,836.09022692,1846.420022,8454.8496,1235.55,1478.9,3429.3501,1254.55,215.925005,2732.95,234.60001,190.725,2063.7
2023-09-06,2496.5,478.14999,814.90002,129.60001,807.04999,5033.1001,1256.75,1116.66,1142.35,3225.3,3176.05,965.04999,7387.7998,1518.2,1595.5,647.54999,957.5,1408.65,1770.3,1319.8,378.52,570.5,4683.7998,3391.3,2938.0,1577.0,10178.85,610.25,138.3,176.574995,255.8,183.05,1214.35,880.29999,4569.1499,2523.5,422.36456505,2200.41,868.29697016,1831.180931,8537.4004,1235.85,1477.45,3429.8999,1248.95,214.649995,2730.45,231.89999,190.875,2067.5
2023-09-07,2509.5,475.10001,819.29999,130.14999,809.90002,5029.0498,1249.3,1123.03,1133.05,3246.3501,3172.8,978.20001,7363.2002,1519.55,1610.85,656.75,965.65002,1439.6,1789.0,1347.5,378.74,579.04999,4717.2002,3402.45,2960.8999,1565.75,10280.75,614.90002,139.85001,177.300005,274.0,181.75,1216.0,875.29999,4530.7002,2507.45,420.90144401,2189.6301,848.34065308,1840.045501,8495.1504,1254.0,1466.2,3455.25,1269.25,216.425005,2846.3999,234.10001,192.75,2087.75
2023-09-08,2519.3,476.14999,815.75,129.5,825.0,4985.1499,1244.6,1116.76,1130.45,3238.05,3199.1001,980.29999,7410.6499,1541.0,1623.4,657.45001,970.54999,1448.85,1793.2,1341.45,390.77,583.45001,4759.5498,3370.8999,3008.75,1567.55,10332.0,627.25,143.3,180.975005,282.10001,184.45,1224.1,885.84998,4540.5,2513.8,417.83364916,2188.325,842.80818184,1842.386145,8430.5498,1262.05,1469.6,3441.8999,1262.95,215.0,2901.6001,240.25,193.9874925,2086.55
2023-09-11,2614.95,484.85001,824.25,131.14999,882.45001,5095.9502,1247.35,1122.76,1136.9,3259.3999,3213.3,1000.4,7391.6499,1549.7,1631.8,668.65002,978.25,1450.2,1807.9,1350.15,391.44,591.70001,4806.3999,3404.5,3054.3501,1582.1,10533.85,634.84998,144.7,181.875,278.95001,183.39999,1237.30005,890.79999,4568.5498,2536.25,422.12858083,2212.7051,852.19357384,1854.935985,8461.7002,1281.55,1476.45,3480.6499,1268.85,217.425005,2894.2,243.10001,198.375,2085.75
2023-09-12,2535.7,477.75,816.20001,129.0,858.75,4979.2002,1239.8,1134.76,1145.25,3256.8501,3185.8,1000.9,7431.2998,1542.45,1636.9,660.95001,990.5,1429.15,1811.2,1346.5,382.23,588.34998,4820.6001,3341.25,3020.05,1557.95,10503.6,620.79999,134.14999,174.199995,270.75,180.89999,1219.42505,890.40002,4567.1499,2498.8501,425.85711262,2231.775,854.317656,1863.501748,8571.6504,1282.4,1501.1,3580.8,1266.0,217.5,2944.1001,235.10001,191.3,2057.3999
2023-09-13,2518.8999,483.20001,810.70001,129.55,849.70001,5011.0,1228.5,1147.78,1148.75,3277.75,3263.2,1014.45,7475.8999,1552.8,1643.9,650.20001,989.79999,1455.05,1824.6,1345.5,382.07,596.45001,4808.2998,3320.3,2994.3999,1536.95,10473.4,625.90002,135.85001,177.800005,279.64999,183.89999,1225.525,915.15002,4608.25,2506.55,428.07537372,2217.9801,878.57147492,1925.304727,8636.3496,1275.25,1498.35,3567.8501,1260.4,217.850005,2906.75,237.14999,193.2,2065.3999
2023-09-14,2519.8,497.35001,810.34998,131.7,849.79999,5084.5498,1233.75,1148.93,1143.8,3240.25,3261.3501,1020.9,7494.2998,1550.9,1642.9,645.45001,987.70001,1458.25,1821.55,1352.75,383.08,597.29999,4844.5,3381.3999,2998.3999,1566.0,10488.15,624.59998,136.8,179.375,277.54999,187.89999,1226.65,914.95001,4574.3501,2500.8,424.72440725,2247.7699,873.87877892,1923.9103,8687.9502,1283.6,1506.95,3560.05,1279.85,218.225005,2918.6001,237.95,195.14999,2058.5
2023-09-15,2540.05,496.54999,812.84998,131.95,845.65002,5091.7998,1235.5,1163.9,1149.8,3196.6499,3248.6001,1027.15,7492.2002,1538.1,1661.75,644.90002,992.45001,1450.0,1813.9,1372.65,384.45,598.79999,5130.5,3427.2,3064.8501,1601.1,10525.25,634.25,135.7,176.125,279.29999,186.64999,1228.92505,936.15002,4532.8501,2469.7,423.21410824,2262.2301,865.33316216,1964.996084,8728.3496,1304.6,1511.6,3598.3,1300.05,220.524995,2908.55,236.2,194.10001,2070.25
2023-09-18,2502.45,484.5,808.79999,130.45,831.25,5075.1499,1240.55,1145.6,1147.65,3206.3,3339.5,1024.75,7548.6499,1559.95,1629.05,659.95001,990.20001,1456.9,1798.35,1373.7,382.5,603.95001,5176.6499,3431.75,3114.6499,1641.45,10522.1,640.65002,139.89999,180.175005,281.25,186.75,1218.225,920.20001,4596.2002,2488.6499,426.70665581,2281.94,870.32222908,1949.657392,8628.0,1305.0,1491.8,3606.1499,1289.8,218.050005,2919.8501,241.2,200.10001,2055.3501
2023-09-20,2470.3,478.29999,786.75,128.3,818.04999,5006.2998,1239.7,1123.01,1153.15,3214.3501,3306.6499,1027.3,7539.0,1553.35,1563.7,648.20001,987.15002,1440.45,1789.45,1345.2,383.58,601.09998,5182.9502,3441.2,3061.8501,1634.0,10346.75,638.5,136.89999,176.274995,284.29999,188.2,1191.07495,910.70001,4527.3999,2466.8501,427.55621788,2268.025,859.20794908,1936.958149,8458.1504,1293.4,1490.25,3606.05,1274.35,215.050005,2890.0,241.75,204.64999,2061.6001
2023-09-21,2479.25,479.54999,778.34998,127.8,831.09998,5020.0498,1206.4,1133.7,1146.15,3244.2,3304.5,1014.45,7484.2002,1526.2,1553.35,644.25,959.29999,1411.3,1755.7,1334.2,380.06,588.15002,5085.2002,3435.8501,3000.95,1583.25,10284.3,627.04999,135.25,177.625,280.45001,186.7,1182.4,917.95001,4558.5498,2473.3501,422.41175246,2253.35,860.492256,1903.890319,8313.5498,1278.0,1501.75,3585.3,1291.65,214.475005,2899.3501,238.95,201.60001,2058.2
2023-09-22,2464.8999,478.85001,774.04999,126.75,827.04999,4989.5498,1185.9,1103.41,1132.35,3274.8501,3274.5,1018.25,7471.3501,1543.7,1529.65,649.45001,950.29999,1452.9,1756.45,1318.85,378.19,598.15002,5001.0498,3409.45,3022.7,1607.15,10535.15,620.45001,136.05,175.975005,283.35001,185.10001,1177.475,911.40002,4564.6499,2482.45,418.25843964,2253.25,867.160824,1904.338527,8187.3999,1273.7,1496.15,3603.6499,1305.35,209.25,2918.5,237.95,199.14999,2065.8999
2023-09-25,2482.1001,469.35001,779.90002,127.4,825.65002,5097.0498,1179.35,1087.75,1124.05,3323.25,3283.95,1018.95,7819.8501,1577.4,1531.0,642.09998,956.34998,1442.75,1784.4,1294.15,389.11,594.04999,5005.4502,3386.6499,2974.7,1589.45,10588.2,618.70001,136.60001,175.949995,288.04999,185.5,1170.225,910.40002,4570.0498,2475.8501,417.7864712,2263.875,889.73514184,1932.127457,8206.2002,1263.45,1474.15,3577.1499,1299.45,207.050005,2902.5,239.64999,198.89999,2157.05
2023-09-26,2457.95,471.5,779.65002,128.89999,821.34998,5053.7002,1163.65,1093.55,1125.85,3292.8,3262.6001,1014.15,7870.6499,1567.7,1537.65,644.25,948.70001,1423.05,1764.1,1289.7,376.92,594.40002,5069.2002,3472.1499,3034.3501,1595.2,10556.65,619.79999,137.64999,175.824995,286.75,187.75,1171.25,912.70001,4600.1499,2478.95,417.64488067,2300.5551,884.40031708,1950.205202,8228.9004,1261.45,1460.65,3585.7,1282.3,206.449995,2912.55,240.2,198.35001,2150.95
2023-09-27,2483.3,474.95001,779.59998,128.14999,830.70001,5105.3501,1180.5,1099.29,1139.95,3301.8,3214.55,1025.2,7837.5498,1565.75,1526.85,648.20001,943.09998,1436.45,1765.15,1301.0,378.48,589.75,5032.9502,3479.7,3006.3501,1589.2,10680.75,620.15002,136.60001,174.5,291.54999,187.25,1184.44995,920.25,4627.3501,2501.75,423.96923887,2287.3,878.12689384,1923.412291,8262.7002,1261.1,1467.0,3589.3,1288.65,207.824995,2965.05,239.3,199.35001,2113.8501
2023-09-28,2475.25,466.85001,768.09998,126.8,823.09998,5020.1001,1164.05,1085.82,1132.3,3170.3501,3157.25,1030.9,7739.0,1539.7,1523.7,634.70001,942.59998,1413.0,1733.2,1289.4,374.29,589.95001,5006.6001,3440.25,2970.0,1556.05,10565.35,614.09998,135.05,171.975005,290.20001,187.45,1167.05005,925.65002,4524.5498,2460.3501,416.04017854,2253.8449,865.925904,1898.910223,8154.3501,1241.9,1439.45,3536.75,1229.5,202.675005,3010.0,237.05,200.75,2064.55
2023-09-29,2413.8999,492.64999,779.59998,128.89999,825.15002,5137.75,1186.15,1117.4,1158.65,3161.05,3148.8,1036.7,7810.75,1540.25,1526.3,637.40002,951.90002,1428.85,1735.7,1305.4,383.87,598.54999,5063.7002,3446.95,3057.25,1554.25,10610.6,630.20001,138.3,173.300005,295.20001,191.85001,1172.5,926.40002,4537.1499,2465.6001,419.4855387,2250.69,866.32109816,1934.667306,8254.8496,1234.8,1435.45,3528.6001,1222.8,203.024995,3023.55,245.55,199.75,2080.1499
2023-10-03,2387.25,479.95001,770.25,128.0,831.40002,5118.9502,1182.8,1092.34,1141.45,3166.8501,3196.25,1041.05,7967.6001,1561.05,1508.05,633.54999,940.29999,1435.4,1727.05,1292.45,384.39,602.95001,5016.4502,3351.3999,3015.6001,1537.4,10346.9,620.45001,139.2,170.675005,291.89999,184.60001,1159.07495,925.29999,4495.4502,2468.8999,415.09624166,2231.525,861.38141816,1913.800708,8304.9004,1238.7,1434.0,3513.8501,1216.2,202.725005,3073.25,241.2,199.55,2059.1001
2023-10-04,2464.95,473.39999,756.59998,125.3,824.59998,5047.3999,1167.05,1083.56,1123.8,3169.8999,3166.6499,995.54999,7854.0498,1532.55,1529.55,625.5,930.04999,1401.3,1722.05,1270.55,370.12,586.25,4918.6001,3400.8999,2989.05,1522.1,10129.85,613.59998,138.85001,170.675005,287.95001,182.75,1157.07495,924.25,4532.5,2507.8501,411.6508815,2298.6199,854.317656,1888.302621,8120.8501,1239.55,1444.35,3537.75,1205.0,202.449995,3027.75,235.14999,199.0,2022.3
2023-10-05,2466.3501,470.54999,755.5,125.25,825.20001,5047.0498,1161.1,1081.45,1119.1,3206.25,3216.5,1003.25,7850.8999,1542.55,1535.75,624.34998,940.84998,1401.85,1734.25,1274.45,367.5,592.15002,5011.0498,3443.6001,3016.6499,1537.95,10210.15,619.59998,138.95,172.225005,289.35001,182.2,1157.05005,928.84998,4533.8999,2519.55,411.60366578,2291.8699,849.82255708,1882.625313,8177.4502,1235.45,1463.45,3589.3501,1205.6,203.399995,3096.05,233.85001,196.60001,2047.6
2023-10-06,2478.1001,472.60001,765.20001,125.9,830.75,5060.25,1163.0,1084.98,1127.3,3195.75,3309.75,1000.95,8168.5498,1634.65,1534.05,630.90002,945.20001,1434.8,1743.9,1282.95,369.77,594.25,5014.6001,3450.3999,3038.0,1548.85,10302.05,622.45001,139.0,173.600005,287.79999,181.45,1159.0,926.04999,4538.4502,2499.3999,417.36168073,2291.225,864.197016,1895.722963,8195.4502,1237.7,1478.7,3621.3999,1216.9,203.925005,3093.7,235.55,197.05,2072.1001
2023-10-09,2442.6001,469.79999,757.54999,123.85,790.04999,5047.2998,1159.5,1098.97,1123.05,3152.8,3267.5,996.25,8027.7002,1621.55,1516.25,615.15002,938.59998,1428.55,1719.3,1277.25,364.18,585.09998,5007.2998,3445.6001,2955.1001,1515.2,10244.8,617.34998,135.75,170.0,287.79999,181.7,1149.125,924.54999,4522.5,2511.3,415.75700691,2288.185,870.02585816,1881.479891,8110.1001,1249.6,1475.45,3638.3501,1212.65,202.800005,3074.7,234.7,196.25,2079.05
2023-10-10,2498.3,480.64999,771.90002,125.3,819.5,5066.7002,1155.05,1095.71,1126.5,3151.5,3269.2,1012.25,8083.6001,1633.1,1524.85,621.25,951.20001,1420.55,1756.1,1302.05,378.57,591.65002,5037.5,3458.75,2976.8,1537.85,10375.0,630.54999,139.95,170.199995,303.25,183.5,1154.19995,948.34998,4529.9502,2516.2,419.4855387,2296.8051,878.02812,1911.260859,8158.2998,1261.8,1495.15,3628.8999,1227.75,203.875,3076.0,235.89999,197.95,2050.8
2023-10-11,2488.6001,483.89999,777.25,124.95,814.84998,5092.8501,1171.95,1113.52,1128.75,3163.8999,3280.5,1019.1,8101.9502,1636.55,1539.6,621.5,953.09998,1421.2,1771.4,1309.35,379.72,588.34998,5064.3999,3486.6001,3100.8501,1556.3,10412.1,634.0,137.75,171.274995,301.85001,183.25,1172.525,955.59998,4554.9502,2556.3999,423.11970512,2320.2051,877.68236216,1972.217222,8343.0,1245.6,1494.4,3609.8999,1231.6,210.574995,3088.7,238.7,198.5,2101.3
2023-10-12,2506.3501,484.39999,783.45001,125.9,814.95001,4993.8501,1157.9,1106.04,1130.4,3159.1001,3285.0,1018.45,8014.2998,1634.8,1549.85,624.65002,954.25,1424.25,1763.85,1313.65,375.62,586.04999,5106.6001,3494.2,3088.25,1566.65,10580.9,636.95001,138.2,174.350005,307.20001,184.45,1174.69995,950.34998,4560.75,2557.0,425.4323599,2307.515,881.58466984,1993.830834,8351.75,1223.75,1465.5,3542.55,1198.75,208.550005,3081.75,241.60001,200.75,2077.2
2023-10-13,2454.55,480.60001,777.25,125.05,813.75,5017.2998,1167.75,1092.04,1145.3,3148.8,3283.75,994.04999,8051.6499,1646.55,1535.75,625.25,951.29999,1463.7,1762.0,1316.45,376.19,576.15002,5052.3999,3476.3999,3098.45,1562.45,10727.55,667.09998,137.45,173.850005,307.95001,184.89999,1174.65,954.20001,4574.7002,2569.45,423.21410824,2355.435,902.33132584,1974.707269,8369.0,1255.9,1431.15,3570.8501,1194.1,205.524995,3089.6001,242.05,201.8,2084.8
2023-10-16,2429.3501,483.39999,790.70001,127.0,805.65002,5021.7002,1164.4,1098.62,1135.3,3112.05,3301.3999,1004.8,8036.0,1642.35,1529.6,630.04999,951.40002,1446.4,1749.75,1322.2,373.51,575.65002,5076.7002,3486.6001,3161.0,1574.55,10704.5,666.20001,137.39999,173.625,312.0,186.55,1172.025,946.54999,4586.0498,2558.3,423.78047037,2310.8551,897.63862984,1965.8427,8292.2002,1270.65,1434.15,3524.05,1184.6,205.100005,3101.8999,243.45,203.05,2107.6499
2023-10-17,2428.3999,484.35001,790.15002,127.4,805.09998,5028.7998,1173.5,1108.82,1136.8,3113.55,3308.45,1008.05,8093.0,1657.65,1541.2,641.79999,953.90002,1436.0,1771.55,1348.35,377.69,576.45001,5141.25,3500.8501,3172.95,1576.6,10750.8,655.70001,138.55,177.350005,317.39999,186.25,1177.625,953.65002,4600.3501,2556.1499,428.02818632,2332.5301,896.89767784,1966.589715,8301.4004,1277.15,1442.45,3507.05,1197.6,205.699995,3066.3,245.95,207.14999,2079.0
2023-10-18,2406.3501,485.04999,784.40002,127.1,798.59998,4977.25,1210.6,1135.49,1153.4,3096.45,3282.75,992.84998,7866.5498,1628.2,1519.75,645.0,943.75,1420.35,1753.4,1356.35,373.24,572.65002,5137.3501,3496.1001,3153.1499,1574.85,10788.45,668.5,137.05,175.100005,316.95001,186.95,1162.0,952.84998,4607.7002,2548.25,426.32908106,2326.2949,884.89428508,1947.914358,8278.2998,1269.45,1440.55,3487.25,1187.1,203.725005,3045.6001,242.0,206.5,2048.95
2023-10-19,2402.2,479.95001,780.45001,126.0,792.84998,4997.0498,1223.3,1126.18,1141.5,3101.8,3284.6499,991.40002,7841.5498,1634.75,1514.95,639.0,935.75,1450.35,1738.45,1348.15,375.77,571.20001,5482.6001,3501.2,3265.8501,1569.55,10771.7,668.79999,137.0,176.850005,314.79999,186.3,1153.07495,942.95001,4602.4502,2548.1001,425.14915996,2413.235,884.59791416,1967.834738,8518.5498,1267.35,1433.65,3455.6499,1172.15,197.649995,3054.3999,239.5,205.8,2060.6001
2023-10-20,2393.75,471.75,769.40002,123.1,793.65002,4977.5498,1200.2,1113.86,1142.2,3105.8501,3266.2,980.34998,7769.2002,1635.05,1522.8,639.95001,932.75,1469.1,1769.6,1362.65,375.34,563.09998,5489.2998,3480.8999,3211.25,1558.25,10725.65,663.20001,134.2,173.199995,312.39999,186.2,1149.55005,945.20001,4580.0,2495.1499,413.72752375,2427.9699,888.10507708,1938.601581,8461.0498,1258.6,1427.25,3494.55,1170.7,195.925005,3012.3501,241.0,202.85001,2036.15
2023-10-23,2308.6499,456.70001,748.95001,120.0,771.45001,4969.5498,1183.8,1110.39,1122.45,3072.0,3219.75,964.29999,7798.8999,1613.15,1506.05,625.25,929.95001,1435.0,1740.75,1338.4,376.0,552.95001,5405.3999,3446.3501,3149.8501,1565.15,10553.65,647.34998,132.7,171.399995,306.10001,184.85001,1131.6,939.29999,4530.6001,2483.5,411.46207524,2419.775,872.44626184,1895.175152,8325.25,1236.65,1408.65,3410.1499,1155.95,191.574995,2958.3,236.55,199.75,1991.95
2023-10-25,2257.0,461.20001,748.29999,121.35,769.09998,4859.8999,1157.45,1102.77,1120.3,3060.8,3187.8501,955.45001,7694.4502,1611.45,1496.5,616.45001,916.09998,1412.7,1728.05,1314.15,363.23,556.20001,5347.2998,3384.3999,3140.8501,1569.1,10588.85,637.84998,131.2,169.975005,310.29999,184.35001,1128.975,922.59998,4533.75,2477.3,408.44149612,2426.2699,879.26304,1869.975872,8256.3496,1229.0,1370.05,3390.1001,1142.15,190.925005,2916.1001,232.05,199.5,1993.25
2023-10-26,2203.2,456.64999,728.70001,119.9,770.34998,4760.2998,1150.85,1084.39,1103.7,2960.3,3100.8,972.04999,7421.7998,1560.0,1463.4,605.84998,908.65002,1414.65,1694.85,1305.6,359.52,547.0,5259.3501,3326.8,3111.95,1506.1,10424.15,626.54999,128.85001,167.5,305.25,180.89999,1113.25,905.5,4507.7998,2476.3999,409.99899196,2354.56,869.72943784,1842.186941,8205.2998,1231.8,1359.45,3336.75,1115.45,189.125,2864.6001,231.64999,198.95,2031.1
2023-10-27,2261.7,456.14999,732.0,119.9,782.40002,4830.2002,1174.25,1079.46,1111.3,2955.1499,3120.7,1002.75,7507.2002,1566.4,1469.15,608.65002,912.75,1441.3,1702.7,1302.9,387.04,561.15002,5373.5498,3394.8501,3112.2,1510.8,10560.7,641.04999,132.2,167.475005,313.95001,184.75,1132.9,914.59998,4514.2998,2482.05,409.4326204,2405.6949,880.34974984,1848.611264,8210.1504,1268.7,1380.35,3350.95,1120.55,191.175005,2901.8999,236.60001,200.95,2122.1001
2023-10-30,2299.1001,456.64999,734.5,119.15,785.0,4841.75,1193.45,1069.07,1115.2,2967.1001,3116.45,989.20001,7503.0498,1561.1,1485.1,607.59998,924.90002,1454.65,1717.5,1326.2,378.44,565.20001,5308.8999,3357.6499,3110.3501,1497.8,10397.7,628.5,131.95,173.449995,314.54999,188.8,1156.25,926.25,4461.6001,2478.8999,406.31763814,2417.1699,882.77020292,1871.320497,8401.5996,1264.75,1377.05,3378.55,1126.9,191.0,2926.3501,234.60001,200.85001,2119.75
2023-10-31,2294.6499,459.5,736.34998,118.75,784.75,4819.8999,1200.0,1073.51,1088.6,2995.7,3189.6499,981.84998,7492.6499,1569.55,1476.5,618.34998,915.34998,1441.3,1739.4,1367.85,375.97,565.54999,5314.0498,3295.55,3088.3501,1458.6,10392.3,628.65002,133.25,174.625,314.25,186.14999,1143.94995,914.40002,4426.5,2484.0,404.38254867,2423.4801,889.636368,1879.189047,8422.25,1276.0,1368.4,3368.75,1133.15,190.899995,2929.05,235.8,202.14999,2154.7
2023-11-01,2217.3,462.70001,724.45001,116.6,769.09998,4796.5498,1201.25,1069.29,1116.2,2934.55,3173.3999,971.79999,7471.8999,1572.85,1474.5,620.04999,914.04999,1432.6,1724.4,1336.05,380.45,566.40002,5344.3501,3282.25,3092.45,1454.6,10227.75,627.70001,132.39999,178.449995,306.64999,186.7,1148.69995,913.45001,4397.2998,2472.25,404.09938648,2387.2699,892.25441816,1861.111302,8381.4502,1258.95,1354.15,3330.6499,1125.1,190.475005,2895.3,232.60001,200.95,2197.6499
2023-11-02,2215.3,474.20001,733.34998,118.1,774.29999,4887.0,1208.5,1067.7,1132.85,2955.3999,3201.5,982.95001,7449.1001,1575.6,1476.75,619.29999,919.95001,1461.2,1737.7,1343.5,390.97,572.09998,5318.3999,3338.3,3052.1001,1469.7,10303.6,636.45001,134.75,180.274995,308.85001,186.2,1160.1,923.84998,4527.25,2486.8,406.97837508,2411.1801,900.25668,1890.195057,8459.0,1273.4,1370.15,3360.1001,1115.5,191.824995,2918.1001,235.25,203.10001,2189.8501
